transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-B99BB41C557E,USR0002,673.35,20240127073520,AMD,Ahmedabad,Utilities,DEV-646E193D,mobile,Wallet,,success,192.235.84.124,
TXN-C03E138E62BC,USR0080,1723.57,15/04/2024 08:44:16,HYDERABAD,HYD,Electronics,DEV-3B2EDBA5,web,NetBanking,54382.91,failed,192.107.117.169,
TXN-5C5D71BCAC9E,USR0053,2764.420000,23-May-2024,DELHI,New Delhi,Grocery,,ATM,Card,191245.66,success,192.200.167.184,
TXN-AE9A4AB8A5EB,USR0049,4145.94,"January 11, 2024 08:31 PM",DEL,Delhi,Travel,,mobile,Card,78015.02,success,192.143.213.136,
TXN-BA27521D04BE,USR0070,10519.0,2024-05-08T12:58:27.145504,AMD,HYDERABAD,Electronics,DEV-FBB49AE0,web,Wallet,66372.21,success,192.168..1,674.090000
TXN-B98DF72A757C,USR0024,1985.93,1711918853,delhi,DELHI,Edu...,NEW-2E20BA3D,web,Card,190512.14,success,192.180.15.217,
TXN-E1ECCF392D20,USR0007,543.77,1710075379,DELHI,DELHI,Fuel,CNP-9D9BC32D,mobile,UPI,151131.93,success,192.82.183.243,
TXN-88269C1B1646,USR0073,3057.3299999999999272,1715327428,BLR,Kolkata,Education,DEV-EA16BFF2,ATM,NetBanking,151706.46,failed,192.241.36.93,
TXN-69272B7C7135,USR0041,3704.660000000000,202403030939,DEL,Delhi,Utilities,,web,NetBanking,151944.22,success,192.97.230.144,
TXN-34150B6D78A8,USR0013,10642.78,1719781450,kolkata,hyderabad,Entertainment,DEV-88C51FD0,web,UPI,27835.59,success,192.33.171.12,
TXN-5B08D89AC323,USR0045,3282.98,01/02/2024 08:39:11,jai,jaipur,Electronics,DEV-C4FFE174,mobile,NetBanking,75637.22,failed,192.168..1,
TXN-895C266C5C84,USR0079,₹6872,2024-01-26T23:11:52.381634,hyderabad,hyd,Education,NEW-D315769B,mobile,UPI,120031.59,success,871.251.962.695,
TXN-7CCA3E13EBA0,USR0073,4755.56,2024-03-15T01:37:37.897672,Bangalore,Bangalore,Electronics,DEV-EA16BFF2,ATM,Card,160972.47,success,192.223.206.209,
TXN-22A3470F8563,USR0023,2104.43,13-Feb-2024,bangalore,LKO,Electronics,NEW-D5D82B0B,mobile,Card,191245.66,success,192.100.3.205,
TXN-B789D80A5FCD,USR0078,965.68,2024-05-17T07:17:24.025558,kolkata,CCU,Grocery,NEW-7E5E041A,mobile,UPI,157615.49,success,192.173.119.160,
TXN-BDA341CEEA3A,USR0080,3714.5100000000002183,12/04/2024 12:11:25,HYDERABAD,HYDERABAD,Electronics,DEV-4517D965,web,Wallet,61637.76,success,192.14.185.7,
TXN-EFBA02732E69,USR0052,903.54,202403081334,PNQ,pune,Utilities,DEV-38A2F6A1,mobile,UPI,114634.09,success,192.202.208.28,8401.50
TXN-E3598CF392F9,USR0052,2618.48,202403250100,pune,Pune,Fuel,DEV-38A2F6A1,web,UPI,106556.53,success,192.176.67.115,
TXN-3E4D100C86F1,USR0041,7755.38,2024-03-31T08:23:52.632933,Delhi,Bangkok,Fuel,DEV-9FF0CC43,web,Wallet,155124.33,success,192.49.115.178,
TXN-B5FCE5046683,USR0052,₹2030,20240320205415,Pune,pune,Electronics,DEV-38A2F6A1,mobile,UPI,111706.14,success,192.158.88.167,
TXN-16919AE987A8,USR0017,3696.2699999999999818,"June 01, 2024 03:55 AM",lucknow,lucknow,Clothing,CNP-444CACF9,mobile,NetBanking,731.41,success,192.173.245.60,
TXN-FA60B7347438,USR0078,3524.450000000000,21/06/2024 20:51:22,Kolkata,Singapore,Travel,NEW-A7D69241,mobile,NetBanking,187345.91,success,192.248.173.98,
TXN-704E5B93D60B,USR0066,2875.4499999999998181,20240114173156,Ahmedabad,Ahmedabad,Grocery,NEW-6F8A8A3B,mobile,Card,154368.84,success,192.142.31.117,
TXN-0199F1F2809E,USR0078,2108.80,1719112349,Kolkata,Kolkata,Electronics,NEW-7E5E041A,web,Wallet,174509.56,success,192.196.129.188,
TXN-969F824604B1,USR0080,4080.46,2024-06-12T21:53:47.771590,HYD,HYDERABAD,Grocery,DEV-3B2EDBA5,ATM,Wallet,56540.8,success,192.110.18.246,
TXN-1A6830EE4A8E,USR0041,1420.930000000000,05-Jan-2024,New Delhi,New Delhi,Grocery,DEV-9FF0CC43,ATM,Card,142902.36,pending,192.41.183.169,
TXN-CA196CBE490E,USR0024,1132.80,2024-01-27T12:22:58.387981,Delhi,delhi,Grocery,DEV-D11B943B,mobile,UPI,170165.25,failed,192.147.226.28,
TXN-B03C99D030CE,USR0079,8056.720000000000,2024-01-25T21:36:07.305936,hyderabad,Hyderabad,Electronics,CNP-6BE6D278,web,Wallet,156345.44,success,192.184.219.227,
TXN-57747B6C0CAF,USR0060,5333.350000000000,2024-04-28T21:02:09.958779,chennai,Madras,Education,DEV-2D629CFD,ATM,,75402.73,success,192.86.203.123,
TXN-38F76AF68702,USR0024,3142.31,1706931199,jaipur,Delhi,Clothing,DEV-D11B943B,ATM,UPI,158336.65,success,192.4.113.28,
TXN-D6195D5B98F4,USR0080,₹11294,"April 03, 2024 03:27 PM",HYD,MAA,Clothing,DEV-3B2EDBA5,web,Wallet,65812.51,success,999.168.1.1,
TXN-E4507AB1ED8B,USR0016,2406.16,"March 18, 2024 03:13 PM",DELHI,DELHI,Electronics,DEV-191267DA,web,UPI,,success,192.37.92.127,
TXN-7D0E64CBEC08,USR0052,8588.36,2024-05-03T05:26:46.439556,Pune,delhi,Grocery,DEV-38A2F6A1,web,Wallet,,success,192.245.145.72,
TXN-85CCC826AA06,USR0052,3430.49,1719222010,PNQ,pune,Grocery,DEV-38A2F6A1,mobile,UPI,123891.39,success,192.157.57.211,
TXN-95AA460A2AB2,USR0025,1313.1700000000000728,1716040096,ahmedabad,Ahmedabad,Electronics,DEV-1D2C9392,ATM,Card,10335.24,success,192.128.154.180,13074.67
TXN-EAB591B054CB,USR0058,6585.13,26-Apr-2024,jaipur,Hyderabad,Utilities,DEV-C05DC319,ATM,Wallet,,success,192.167.36.93,
TXN-602971FB25B9,USR0055,2705.88,202404020851,Chennai,MAA,Utilities,DEV-??,mobile,Card,166768.37,success,not_an_ip,
TXN-354B0E6E36AC,USR0044,5333.36,2024-04-27T05:48:14.995784,BENGALURU,bangalore,Travel,DEV-9074C1AB,web,NetBanking,25023.27,failed,192.138.170.20,
TXN-6C845729328E,USR0038,2158.220000000000,1714395041,mumbai,Bombay,Utilities,CNP-F5B7DE35,web,NetBanking,5106.27,success,192.98.32.1,
TXN-85C94D599E90,USR0043,5786.7100000000000364,1710764639,Jaipur,jaipur,Healthcare,,ATM,Card,102856.61,success,192.246.43.233,
TXN-3445D7D61B93,USR0009,440.160000000000,2024-06-15T21:54:24.770823,Bengaluru,bangalore,Electronics,DEV-8EF6D7F6,ATM,Wallet,,success,,
TXN-38D28BAF7EE3,USR0068,1318.380000,2024-04-26T22:29:01.922799,Hyderabad,HYD,Food & Dining,DEV-9FCE613B,web,Wallet,89095.42,success,192.231.239.213,
TXN-AB82F1BB0877,USR0055,6525.0799999999999272,2024-04-17T13:14:33.549883,CHENNAI,hyderabad,Fuel,DEV-A1809503,mobile,Wallet,,success,73.429.506.850,
TXN-41F833EC5282,USR0007,1678106.56,1707845784,delhi,DELHI,Healthcare,DEV-BD4B7258,ATM,UPI,184247.32,success,192.138.120.233,
TXN-156595F60B26,USR0003,1.0,2024-03-07T12:10:00.603586,BENGALURU,Bengaluru,Food & Dining,CNP-8BA628DE,ATM,UPI,13105.52,success,192.215.25.200,
TXN-CC9E00D7D887,USR0011,₹1014,1704121419,Mumbai,Bombay,Electronics,DEV-61DE23DC,ATM,Wallet,39200.52,success,192.168..1,
TXN-B61BE1FC27BC,USR0001,13072.86,20240512172339,Delhi,Delhi,Clothing,DEV-FF6D7E81,ATM,Card,523.76,success,192.123.175.175,
TXN-A89D75F08F53,USR0025,7726.600000,1708475601,Ahmedabad,ahmedabad,Clothing,CNP-C59CB7DD,ATM,UPI,10116.96,success,192.171.21.73,
TXN-E4F50ADE6B3B,USR0017,0.0,1717657797,H#,lucknow,Entertainment,DEV-881D9F5E,ATM,UPI,822.35,success,192.159.210.74,
TXN-FC68E7A5CF2A,USR0070,2156.50,27/01/2024 21:37:27,Hyderabad,HYD,Utilities,DEV-99FD020C,ATM,Card,70781.39,success,192.183.182.201,
TXN-8189021E4389,USR0034,6793.24,202406160647,Delhi,DELHI,Grocery,DEV-CA19D20B,mobile,Card,69885.7,success,not_an_ip,
TXN-0568140F8B88,USR0018,14559.170000000000,19/03/2024 11:37:59,New Delhi,New Delhi,Electronics,DEV-B70505E8,ATM,Card,117887.3,success,192.54.169.254,
TXN-13A4873B9021,USR0068,6393.32,13/05/2024 04:04:04,Hyderabad,hyderabad,Grocery,DEV-9FCE613B,mobile,NetBanking,,success,192.232.45.76,
TXN-5D04D52B7CCB,USR0038,16940 INR,2024-04-17T05:08:00.117648,Bombay,JAI,Healthcare,,web,UPI,6215.37,success,,
TXN-7B0DC3377296,USR0002,1425.27,19-Apr-2024,AME,Calcutta,Utilities,DEV-646E193D,mobile,Card,8412.82,success,192.172.137.10,
TXN-AB3B9C09C82E,USR0034,₹1547,2024-03-28T04:40:44.381458,DEL??,DELHI,Electronics,,web,Card,73943.84,success,192.116.91.5,1151.53
TXN-B256943D7F50,USR0025,4244.620000,20-Apr-2024,Ahmedabad,PNQ,Utilities,DEV-1D2C9392,mobile,Wallet,11264.9,success,192.2.95.71,
TXN-29F2A94C069B,USR0041,3430.57,1716426100,New Delhi,delhi,Fue#,DEV-9FF0CC43,mobile,Wallet,134435.28,success,192.8.52.76,
TXN-C425CDD155C4,USR0060,2639.75,2024-06-28T14:04:18.402692,Ch,che,Utilities,DEV-2D629CFD,mobile,,70392.66,success,192.138.115.88,
TXN-771607EF0229,USR0080,5695.360000000000,"January 11, 2024 03:17 PM",HYD,Singapore,Utilities,DEV-4517D965,mobile,Card,65532.42,success,643.874.603.907,
TXN-AAE402E12BB9,USR0040,7989.340000,"June 23, 2024 05:03 AM",pune,pune,Education,DEV-B3231FA3,ATM,Wallet,62474.79,success,192.50.188.146,
TXN-EB08D247D312,USR0034,879.60,2024-04-26T19:50:24.159104,DEL,Delhi,Utilities,DEV-CA19D20B,ATM,Card,82338.76,pending,192.155.41.113,
TXN-D3AE8B98B348,USR0073,1.0,20240220143305,Bangalore,JAIPUR,Fuel,DEV-EA16BFF2,web,,,success,192.10.19.108,
TXN-5EA428E6068F,USR0049,5745.17,"February 20, 2024 10:41 AM",DEL...,delhi,Food & Dining,DEV-F2DE0432,mobile,UPI,100485.74,success,192.179.38.23,
TXN-25DE59EF194B,USR0062,2050.44,2024-04-14T02:26:15.886103,chennai,MAA,Food & Dining,DEV-C3CC0CC4,ATM,Card,108588.81,success,192.232.1.9,
TXN-EF871C61102E,USR0068,1574.090000000000,20240523230001,HYD,hyd,Entertainment,,web,Card,111808.68,success,192.254.53.215,
TXN-2FDDA0C0DB78,USR0051,6733.3599999999996726,23/04/2024 04:16:39,Delhi,hyd,Food & Dining,DEV-D7E4AA1A,ATM,Card,666.22,success,192.208.33.218,
TXN-3745BFCE38C4,USR0040,1062.52,20240214114654,pune,pune,Food & Dining,,ATM,NetBanking,72514.7,success,192.83.254.71,
TXN-D600418D8EC4,USR0036,2341.940000,22/06/2024 18:02:20,PNQ,pune,Entertainment,DEV-E85F5307,ATM,Card,65139.79,success,192.176.115.55,
TXN-92BEF810DE24,USR0038,3877.38,202404131721,MUMBAI,mUMBAI,Clothing,CNP-F5B7DE35,mobile,NetBanking,6594.0,success,192.10.240.119,
TXN-DF3DD8A98E5E,USR0007,1883.61,29/05/2024 22:08:10,Delhi,HYDERABAD,Utilities,CNP-67419E22,ATM,NetBanking,178475.23,success,192.168..1,5577.66
TXN-B9F1D1314809,USR0024,1891.0699999999999363,1718896988,Delh??,JAI,Trav#,DEV-D11B943B,mobile,Card,163639.24,failed,192.221.237.54,
TXN-0B47C1B99D98,USR0045,9199.420000000000,"June 01, 2024 08:32 AM",Jaipur,jaipur,Electronics,DEV-C4FFE174,mobile,UPI,74775.03,success,192.115.219.123,
TXN-6D233F69B9A0,USR0043,2695.67,16/01/2024 15:25:34,JAI,jaipur,Electronics,DEV-F3506444,mobile,Wallet,110179.06,success,74.971.6.30,
TXN-BE6579C577B2,USR0017,5100.1000000000003638,20240616064359,lucknow,Luc#,Grocery,DEV-881D9F5E,ATM,Card,815.3,success,192.192.120.148,
TXN-96BFEE58C657,USR0034,5414.41,2024-01-22T05:35:25.632668,DELHI,JAI,Electronics,DEV-CA19D20B,mobile,Card,64065.79,success,192.3.177.132,
TXN-2499983F905F,USR0041,,1717015776,New Delhi,de,Utilities,,ATM,Card,168844.89,failed,192.146.42.27,
TXN-3605CB7245B6,USR0058,1804.37,20240212120122,jaipur,JAIPUR,Electronics,DEV-C05DC319,mobile,Wallet,18483.97,success,192.19.243.174,
TXN-F88C347BD27A,USR0043,576.64,15/04/2024 21:01:13,jai,Jaipur,Electronics,DEV-7036B5AB,web,Card,116361.73,failed,192.71.183.28,
TXN-5A9AFDE5887D,USR0017,1.0,"April 11, 2024 08:14 PM",lucknow,Lucknow,Travel,CNP-444CACF9,mobile,UPI,858.89,success,192.27.155.162,
TXN-1E06E41B1633,USR0024,3158 INR,20240314003353,De...,Delhi,Uti#,,web,NetBanking,176985.94,success,192.55.97.234,
TXN-B5A2D522BAC9,USR0056,7.78,1707413315,bangalore,Bangalore,Healthcare,NEW-B7182D70,ATM,NetBanking,145533.43,success,192.185.163.195,
TXN-76E4B7406795,USR0071,0.01,11-May-2024,Lucknow,LUCKNOW,Travel,NEW-091A0FB0,ATM,UPI,88152.78,success,192.172.184.77,
TXN-2D2FB3C04825,USR0078,₹2112,1714457290,CCU,CCU,Electronics,NEW-7E5E041A,web,UPI,166891.73,success,192.222.180.177,
TXN-49CD78EDD113,USR0024,14865.20,1705659703,delhi,delhi,Utilities,DEV-D11B943B,mobile,UPI,149208.37,success,192.109.252.84,
TXN-DF0BA86CC0F9,USR0017,917.930000,202404110024,LKO,LKO,Utilities,CNP-444CACF9,mobile,Card,850.86,success,192.130.221.141,
TXN-97FE2AF0947B,USR0024,₹5362,1704727299,New Delhi,New Delhi,Grocery,NEW-2E20BA3D,mobile,Card,162396.98,pending,192.154.33.176,
TXN-F03705B3AA98,USR0070,1882.430000000000,20240331003619,HYD,HYDERABAD,Utilities,NEW-1843C8FD,web,UPI,59897.12,success,192.203.38.193,
TXN-5B20D82E04B7,USR0013,0.01,20240503135154,Kolkata,CCU,Education,NEW-16D5F91A,ATM,UPI,29917.08,success,192.43.42.54,
TXN-D12E12A70540,USR0025,2313.04,2024-04-30T11:35:01.087779,ahmedabad,ahmedabad,Electronics,CNP-C59CB7DD,mobile,Wallet,12286.33,success,192.168..1,
TXN-D84E79FB0826,USR0052,1567.52,1719784215,Pun??,JAIPUR,Fue??,DEV-38A2F6A1,ATM,Wallet,,success,192.214.169.65,
TXN-7EC5B99691BE,USR0024,4707.82,"March 17, 2024 02:38 PM",delhi,jai,Ent...,DEV-D11B943B,mobile,Card,148304.97,success,192.54.110.55,9068.0699999999997090
TXN-E96C935AC210,USR0041,4341.66,31-Jan-2024,Delhi,DELHI,Electronics,DEV-9FF0CC43,mobile,Wallet,163683.4,success,192.218.235.35,
TXN-F7427CC065AB,USR0053,0.01,202403171617,delhi,hyderabad,Clothing,DEV-40DCD172,ATM,UPI,170240.23,success,192.117.152.253,
TXN-5954901001D2,USR0048,1354.040000,"April 28, 2024 09:37 PM",Ahmed...,lucknow,Food & Dining,DEV-D1BDDD59,ATM,NetBanking,65411.54,success,192.52.205.84,
TXN-02C09E8375F3,USR0041,4507.330000000000,19-Jun-2024,delhi,Lucknow,Grocery,DEV-9FF0CC43,ATM,Card,143751.83,success,192.168..1,
TXN-6020323412BA,USR0017,1.0,202406110931,lucknow,London,Enterta...,DEV-881D9F5E,ATM,UPI,816.19,success,192.36.119.30,
TXN-19291E727357,USR0068,2198.31,02/06/2024 19:36:56,hyderabad,Hyderabad,Fuel,CNP-E465A145,mobile,UPI,108651.78,success,192.53.48.7,
TXN-C3798E07CBD5,USR0024,2206.610000,04-Jun-2024,DEL,DEL,Education,NEW-2E20BA3D,ATM,UPI,147854.26,success,192.176.224.147,
TXN-F020F154E057,USR0017,1902.89,"April 29, 2024 07:31 AM",lucknow,LKO,Electronics,CNP-BB1C7B92,ATM,UPI,748.21,success,192.36.111.26,
TXN-EB9E8A3C9F57,USR0052,2015.190000,15/02/2024 05:38:41,Pune,pune,Electronics,DEV-38A2F6A1,web,Card,104506.82,success,192.87.6.149,
TXN-535D9BE3DA50,USR0017,331.5400000000000205,13-Apr-2024,LKO,Mumbai,Travel,CNP-BB1C7B92,web,Wallet,855.17,success,192.36.171.184,
TXN-83159DAC7F25,USR0005,4121.73,202401141525,HYD,CCU,Healthcare,,mobile,Wallet,31175.53,success,192.255.193.13,
TXN-9985959102FD,USR0023,1515.5899999999999181,20240111065222,Bangalore,Bengaluru,Electronics,NEW-D5D82B0B,web,UPI,191245.66,success,192.38.156.111,
TXN-C15144E45271,USR0062,1.0,1715123668,CHENNAI,Chennai,Food & Dining,DEV-361D839C,ATM,Wallet,121143.6,success,192.229.51.250,
TXN-005DEA1AE6EF,USR0017,5445 INR,202406210632,lucknow,Lucknow,Food & Dining,DEV-16252DB5,web,NetBanking,761.14,success,192.63.87.85,
TXN-50454476FB6A,USR0056,1254.3699999999998909,2024-01-04T00:27:53.944493,Bang...,Bangalore,Utilities,CNP-5D847891,ATM,Wallet,141958.5,success,192.79.242.72,
TXN-22C7B2AC7F3B,USR0062,2273.47,1717295693,MAA,MAA,Healthcare,DEV-361D839C,ATM,UPI,99336.21,success,192.106.16.170,
TXN-9428B2E207D2,USR0054,9634.96,1712048811,chennai,Chennai,Electronics,DEV-6BB77D17,ATM,Card,96843.83,success,not_an_ip,
TXN-80FDD8DE340C,USR0024,965 INR,11/06/2024 08:55:07,New Delhi,DELHI,Healthcare,DEV-D11B943B,mobile,Card,178696.91,success,192.86.84.147,
TXN-2D30179990E5,USR0062,874.740000,20240225212739,Chennai,CHENNAI,Utilities,DEV-361D839C,ATM,Card,111886.81,success,192.133.146.154,
TXN-59795BBEECA1,USR0053,3697.62,"May 08, 2024 07:48 PM",New Delhi,DEL,Food & Dining,DEV-40DCD172,mobile,Wallet,191245.66,success,192.93.75.156,
TXN-B70802AB0707,USR0015,7477.02,16/04/2024 07:26:22,Kolkata,PUNE,Electronics,CNP-77536243,web,Wallet,83223.55,success,192.141.231.11,
TXN-81EFD09DEAA0,USR0007,846.01,04/06/2024 10:11:01,DEL,DELHI,Grocery,DEV-BD4B7258,ATM,Wallet,183407.44,success,192.143.78.17,
TXN-25A665FE8309,USR0080,4130.49,1709388071,hyderabad,HYD,Utilities,DEV-3B2EDBA5,web,Card,69152.91,success,192.255.209.146,
TXN-03F2F4E41D00,USR0018,,"April 09, 2024 05:37 AM",Delhi,Delhi,Electronics,DEV-6C67E86F,web,UPI,119893.95,success,192.115.86.225,
TXN-F930244DAC27,USR0012,4744.78,20240412012655,che,CHENNAI,Grocery,DEV-CA377596,ATM,UPI,191245.66,success,192.98.52.130,
TXN-880DE6D78669,USR0040,₹574,20240131035224,Pune,pune,Fuel,DEV-B3231FA3,web,Card,63147.54,success,192.26.250.31,
TXN-A8988472A561,USR0058,5646.56,29-Jan-2024,jaipur,JAI,Clothing,DEV-C05DC319,mobile,Wallet,20710.79,failed,921.963.867.147,
TXN-F6C3E19FDFD9,USR0066,0.0,2024-04-09T21:33:43.657292,AM...,AMD,Electronics,NEW-6F8A8A3B,ATM,Wallet,189288.25,success,192.150.235.177,
TXN-8BECD7932F4B,USR0049,2322.90,1714325711,De...,BOM,Healthcare,CNP-2DC124B0,mobile,Wallet,93169.8,success,192.57.187.135,
TXN-989E133241D3,USR0056,8118.31,1712973548,DEL,Bangalore,Electronics,CNP-5D847891,web,Wallet,,success,192.190.207.133,
TXN-E5F2EE9870F2,USR0026,7399.4799999999995634,202403211245,KOLKATA,Jaipur,Healthcare,DEV-92E9AD7C,ATM,NetBanking,167581.87,pending,192.33.145.2,3237.3000000000001819
TXN-E1BC1CBCE954,USR0025,2077.34,"June 24, 2024 08:03 AM",AMD,ahmedabad,Entertainment,DEV-??,ATM,Card,12812.29,success,192.187.1.106,
TXN-06582D646D67,USR0043,1368.870000000000,17-May-2024,Jaipur,JAIPUR,Clothing,DEV-F3506444,web,NetBanking,124682.02,success,192.166.91.99,
TXN-2DC015B8BEA2,USR0017,0.0,1713234029,Lucknow,LKO,Grocery,CNP-444CACF9,web,NetBanking,655.58,success,192.25.241.67,
TXN-88EBBE506358,USR0038,1678106.56,2024-06-23T07:53:31.369996,BOM,BOM,Food & Dining,CNP-F5B7DE35,ATM,Card,5936.0,success,192.69.205.247,2299.990000
TXN-B94401B77236,USR0025,513.880000000000,1714828079,AMD,ahmedabad,Fuel,DEV-FBBCF37B,web,Wallet,12413.86,success,192.227.96.24,
TXN-F7CD3EC9AAAF,USR0052,8225.31,"May 20, 2024 12:53 AM",PNQ,New York,Utilities,DEV-38A2F6A1,ATM,,97413.6,success,192.153.83.35,
TXN-29E82AFA2642,USR0040,₹3470,202402181458,pu??,PNQ,Travel,DEV-B3231FA3,mobile,UPI,64099.46,success,192.99.95.205,
TXN-F6B13F3D2CC7,USR0008,2200.19,2024-02-20T13:43:01.720443,BENGALURU,Delhi,Grocery,DEV-DE2A4D9B,ATM,UPI,95327.88,success,not_an_ip,
TXN-9AD57E0DA0EE,USR0017,7.78,07-Apr-2024,lucknow,LUCKNOW,Clothing,CNP-BB1C7B92,ATM,NetBanking,714.12,success,,
TXN-A86A7012D93B,USR0025,10094.150000000000,"March 31, 2024 03:08 PM",AHMEDABAD,BLR,Entertainment,CNP-C59CB7DD,ATM,Card,11409.71,success,192.142.112.209,
TXN-69C020B07297,USR0038,316.860000000000,20240225014138,mUMBAI,Mumbai,Electronics,CNP-F5B7DE35,mobile,Wallet,5622.88,success,192.190.236.3,
TXN-6DF41EF77B95,USR0068,4219.24,25-Mar-2024,hyderabad,Delhi,Travel,DEV-9FCE613B,web,NetBanking,101252.26,success,192.114.142.1,
TXN-002C2DEF87E3,USR0062,952.11,20240405071313,MAA,MAA,Travel,DEV-361D839C,mobile,Wallet,104330.92,failed,192.149.122.85,4443.8999999999996362
TXN-2D9056E325BA,USR0002,3302.19,1719636587,Ahmedabad,AHMEDABAD,Clothing,DEV-646E193D,mobile,UPI,10992.03,success,192.205.220.125,
TXN-A82672B1AD03,USR0025,4957.13,20240509143737,Ahmedabad,HYDERABAD,Travel,DEV-63FAE5B7,mobile,Card,10891.77,success,192.83.218.247,
TXN-3C50CCE9A728,USR0034,1999.40,1708490406,New Delhi,DELHI,Healthcare,DEV-CA19D20B,mobile,Card,63957.39,success,192.22.120.172,
TXN-801F1FF64073,USR0044,666.08,08/03/2024 01:24:55,BLR,Bengaluru,Clothing,NEW-BA7AD2AB,mobile,Wallet,26711.58,success,192.29.117.186,
TXN-2ACB071F088B,USR0040,2079.130000,"January 24, 2024 09:44 AM",Pun??,pune,Education,CNP-6788046F,mobile,UPI,68669.05,success,192.125.152.202,
TXN-34B8944916CE,USR0023,4127.71,05/06/2024 03:19:58,Bangalore,ahmedabad,Healthcare,,mobile,NetBanking,172494.77,success,192.227.160.37,6716.4399999999995998
TXN-62F3D1A0000D,USR0056,1167.40,2024-04-01T15:11:52.505792,BLR,Bengaluru,Education,NEW-B7182D70,web,UPI,120047.47,success,192.251.248.83,
TXN-81C48FE96D5E,USR0080,,1709072879,hyderabad,Singapore,Grocery,DEV-4517D965,mobile,Wallet,59801.0,success,192.182.47.57,
TXN-28F62189FAF9,USR0073,6779.43,24/04/2024 23:50:13,B...,BLR,Entertainment,DEV-EA16BFF2,ATM,UPI,144976.78,success,192.37.231.247,
TXN-73019EB97849,USR0055,1775.260000,31/01/2024 06:14:47,chennai,Chennai,Food & Dining,DEV-A1809503,web,UPI,189845.42,success,192.192.186.247,
TXN-1086815791CC,USR0012,3983.67,2024-03-18T22:11:57.813238,chennai,Madras,Food & Dining,DEV-3FA90118,ATM,Wallet,191245.66,success,192.140.181.12,
TXN-128C0AA403BD,USR0062,1982.44,04/01/2024 11:11:26,Chennai,Chennai,Utilities,DEV-C3CC0CC4,mobile,Card,111692.74,success,192.199.137.234,
TXN-B065EFABAE70,USR0062,3448 INR,20240504023755,Madras,CHENNAI,Healthcare,DEV-4C7E5A01,ATM,Wallet,99191.86,success,192.116.248.131,
TXN-F732F7C37486,USR0025,6084.51,2024-04-18T22:17:21.619645,AME,New York,Food & Dining,DEV-1D2C9392,mobile,NetBanking,12654.4,success,not_an_ip,
TXN-223E2E5D5DC1,USR0062,1116.9900000000000091,20240308070104,CHENNAI,Chennai,Healthcare,DEV-4C7E5A01,mobile,Wallet,101602.57,success,192.24.118.78,
TXN-A3D3D9D02694,USR0036,₹1730,1717726000,Pune,PUNE,Education,DEV-E85F5307,ATM,Wallet,80821.15,success,192.37.34.135,
TXN-50370E6064FA,USR0079,3456 INR,20240114062038,hyderabad,HYD,Healthcare,NEW-D315769B,web,UPI,154390.42,success,192.226.39.92,
TXN-B59B27139A64,USR0038,20358.7700000000004366,1712646253,Mumbai,Mumbai,Food & Dining,CNP-F5B7DE35,mobile,Card,5676.27,success,192.247.84.10,
TXN-A7CB452D4AF9,USR0058,1494.3499999999999091,20240524133512,jai,JAIPUR,Entertainment,DEV-C05DC319,mobile,UPI,20347.78,success,192.108.241.30,
TXN-12F8A800556A,USR0062,15246.53,202402231157,Chennai,Chennai,Fuel,DEV-C3CC0CC4,ATM,UPI,123837.12,failed,192.51.30.163,
TXN-F49241A38809,USR0025,14817.12,2024-04-04T14:36:16.054078,ahmedabad,Ahmedabad,Uti...,DEV-63FAE5B7,mobile,NetBanking,11824.2,pending,192.214.224.64,
TXN-C5AC87C1833A,USR0034,0.01,2024-01-11T13:27:00.860062,DELHI,Lucknow,Grocery,DEV-CA19D20B,ATM,NetBanking,80565.4,success,192.6.54.221,
TXN-57E573698D6B,USR0017,2348.37,2024-01-23T14:21:25.714954,LKO,Bangkok,Education,CNP-444CACF9,mobile,Wallet,815.21,success,192.213.177.161,
TXN-EE826AF37019,USR0025,1713.59,23-Apr-2024,ahmedabad,lucknow,Entertainment,DEV-??,ATM,Card,13185.49,success,192.210.240.176,
TXN-DF25C9E7416A,USR0052,2822.670000000000,"March 13, 2024 12:04 PM",Pune,pune,Travel,DEV-38A2F6A1,web,Wallet,102699.85,success,192.243.213.99,
TXN-3BA4A187A038,USR0018,967.4099999999999682,1714400856,DEL,DEL,Healthcare,DEV-6C67E86F,ATM,Card,103313.33,success,192.168..1,
TXN-8BDE0523086C,USR0068,2804 INR,202405270705,Hyderabad,Hyderabad,Electronics,CNP-E465A145,web,UPI,95505.11,success,192.253.122.37,
TXN-CED67B715AE3,USR0065,9872.46,16/01/2024 18:02:01,DELHI,New Delhi,Electronics,DEV-428B6ED2,mobile,Wallet,50178.33,failed,192.212.82.212,
TXN-F60FBF3AB244,USR0038,₹1828,1714473710,mumbai,MUMBAI,Travel,CNP-F5B7DE35,ATM,Card,6058.73,failed,192.70.63.99,
TXN-F500C1E75C59,USR0049,2458.780000000000,31/01/2024 03:38:49,DELHI,delhi,Fue??,CNP-2DC124B0,mobile,Card,78792.6,success,192.53.172.221,
TXN-670D054E2CB4,USR0055,764.400000000000,18/01/2024 18:43:43,Madras,CHENNAI,Utilities,,ATM,Card,163616.4,success,192.78.196.25,
